sample_index,id,unique_id,host,dopant,defecttype,site,target_eV,natoms,spacegroup,supercell
2566,3763,d8b01046c563ea7f320312b386cd606a,MoSe2,Br,interstitial,int4,8.889241306249975,49,187,441
2567,3764,81afa17c13369dea87afee7b14228a98,NbSe2,Ag,adsorbate,ads2,0.7069713374999949,28,187,331
2568,3766,a0c2dc458ed455e21f582343c490a761,WSe2,Cs,adsorbate,ads1,-0.1966532650000315,49,187,441
2569,3767,53bba01add7a764edfdf32cc7e0bffbc,WS2,K,adsorbate,ads0,0.1033631100000047,49,187,441
2570,3768,ba1687bba3280a4bac161104b58cfede,MoS2,Mg,interstitial,int0,7.495118454999965,49,187,441
2571,3771,6da648243558f452ffe8409ca56dd3d7,WTe2,C,interstitial,int4,2.1621480075000203,28,187,331
2572,3773,26d74b76eecbd04064b7b504500c3f80,WTe2,Au,adsorbate,ads2,2.0431412325000204,28,187,331
2573,3775,459c4068b987ee8f51b439f7061bcabf,WSe2,Se,interstitial,int3,7.994353483333304,49,187,441
2574,3776,f0d8a1cf6e0a19520c5d98a4b51ae391,SnS2,Te,adsorbate,ads1,-0.0477655099999996,28,187,331
2575,3777,23d375ac215a9441b6cf1113f28ade29,NbS2,Cd,interstitial,int1,13.10059192,28,187,331
2576,3778,8e49a9a27a6fab7e6f22cfc10fe112c5,NbSe2,Tl,interstitial,int2,10.90452025499999,28,187,331
2577,3780,1d1e2bfd612f6c0126fe84d513a49632,NbSe2,Nb,interstitial,int2,12.843812429999993,28,187,331
2578,3783,81edf953695b1171e31ef98743b7ad5a,WSe2,Zn,interstitial,int2,8.71108666,49,187,441
2579,3785,e360c6c38f546db2902272e4ef38cfae,WS2,As,adsorbate,ads2,2.928738724999996,49,187,441
2580,3786,774c0c7e7e749634c42a6a94d7986951,WSe2,Tc,interstitial,int3,6.228998974999982,49,187,441
2581,3788,aa28632819670119bf16ff20ba81bb64,NbSe2,Ca,interstitial,int0,4.6957692774999895,28,187,331
2582,3793,e8e2bfa9eeb3c7074e93d86036cfa6d6,WSe2,H,interstitial,int1,2.9272348474999905,49,187,441
2583,3795,e92ab57ba19118a9e8051939a803580c,NbS2,F,interstitial,int2,-0.9881971375000173,28,187,331
2584,3796,8a38ab469f1507abf0627f798008a14b,WTe2,V,adsorbate,ads0,4.6659971800000175,28,187,331
2585,3797,f12d4411104b3367ad514346d1d33186,NbSe2,Re,adsorbate,ads0,6.6931806799999904,28,187,331
2586,3798,f70cf77888617b86f14eb28e0dd48178,NbS2,In,interstitial,int4,6.075821689999988,28,187,331
2587,3799,b3fc3d7b1685a0cf6f13b8e9d9997bbf,MoSe2,Sc,interstitial,int0,7.186962295000003,49,187,441
2588,3800,8040d6713ea2444ac56296b75d030472,NbSe2,C,interstitial,int1,9.760817007499991,28,187,331
2589,3801,15b3afa24a2c2eeb14c1563409fc19bf,WTe2,Ga,adsorbate,ads0,2.039235203749993,28,187,331
2590,3802,8ba1052129c6907de118dbb71efe7b6a,WS2,Te,adsorbate,ads2,2.2690469600000305,49,187,441
2591,3803,a3539e2fd3760b287be292bb6a4bea53,MoTe2,Li,adsorbate,ads0,0.9188601500000017,28,187,331
2592,3805,22d5299d438932b5903524c0ca7fde7c,WTe2,Se,adsorbate,ads2,1.941062463333344,28,187,331
2593,3806,d6ac42fdce43aa8699448cf18bdb6f7c,MoSe2,Cu,adsorbate,ads2,2.459669202500001,49,187,441
2594,3807,564f915a15c4eb2ee47f251cc1d077d6,MoTe2,O,interstitial,int4,-0.7772119249999889,28,187,331
2595,3808,6376afc1858beb03cb7a74b8e231a169,MoS2,Mo,interstitial,int4,7.453745729999984,49,187,441
2596,3810,edcd773fc536980a0c68d84f7552e010,MoSe2,P,adsorbate,ads1,3.4093848100000024,49,187,441
2597,3811,6877bb99537af6c4904c395333395814,MoSe2,Zr,adsorbate,ads2,4.364996994999983,49,187,441
2598,3812,bb10fe4ad92ae60a97d04666f5e894a5,MoTe2,Hf,adsorbate,ads0,5.603280280000004,28,187,331
2599,3813,df42826b2f664404f54e87186ce7824a,WSe2,Tl,interstitial,int4,11.589420654999996,49,187,441
2600,3814,50895cfa4abb9f59f09a23962df23316,MoTe2,Cs,adsorbate,ads2,-0.5528361549999884,28,187,331
2601,3816,5bddd699f778505884921e9f53933604,WSe2,Pt,adsorbate,ads2,3.6417828074999785,49,187,441
2602,3817,6179db2b93be281d2dc7213bb6625809,WTe2,Li,adsorbate,int2,1.5370964699999956,28,187,331
2603,3818,209113d7a0aab1286e2856dcccc6cab5,MoSe2,Al,adsorbate,ads2,2.4162661624999937,49,187,441
2604,3819,1a743d96ed8d7da9b926f4db6ed2b299,WS2,I,adsorbate,ads2,0.9972095550000322,49,187,441
2605,3820,f6a2b06876efe43bd80e64aa9900afea,MoTe2,Ga,interstitial,int2,6.112657953750013,28,187,331
2606,3821,5b579178eab9a107284b6680b6da6d74,WSe2,P,adsorbate,ads0,3.1519435599999466,49,187,441
2607,3822,bd5e6cb5dce3c7d7aa0d65128db5cf24,WS2,Lu,adsorbate,ads1,2.9349387650000334,49,187,441
2608,3823,b05fba92e4c911c910b460741bc99d15,WS2,Be,interstitial,int0,4.470808004999999,49,187,441
2609,3826,5c571785c340c2d7e9cd5e76dde4c2d7,MoTe2,Ba,adsorbate,ads0,1.2173204700000189,28,187,331
2610,3827,8072d78b0af599a70996ee31c341bde1,MoSe2,Os,interstitial,int4,6.687821709999971,49,187,441
2611,3828,35090801707254fc07c9a64b3075f57e,NbS2,Ag,adsorbate,ads2,0.4379652874999933,28,187,331
2612,3829,f45e89e3dc4e98dec6c6cacb0da627b6,MoSe2,Ir,adsorbate,ads2,5.578715332499976,49,187,441
2613,3831,a00263e6132c25977fdf12b4b9afeb50,NbS2,C,interstitial,int3,3.179856957500005,28,187,331
2614,3832,da37ffa566e3eac6f12b0b751522ce37,NbS2,Zn,interstitial,int4,4.316597579999999,28,187,331
2615,3833,a0b46445d62cd856b9f9c5609cf36d77,MoSe2,H,interstitial,int0,1.4044153774999888,49,187,441
2616,3834,1933228a0aad3ebc9792c04d831aadbd,WTe2,S,adsorbate,ads1,1.9405488399999973,28,187,331
2617,3836,5f7bef558042ff16d1a6aa1adaa211a2,WS2,Ni,adsorbate,ads0,3.3153138649999767,49,187,441
2618,3838,f32553cc1c55f10e6d9eae3344028ed6,NbSe2,F,interstitial,int0,-1.7569762375000062,28,187,331
2619,3839,d2769f89dc8703d9051bd879c561ee58,WTe2,Ta,adsorbate,ads0,7.489093520000006,28,187,331
2620,3840,bc464bdc5e2138d1f8f7303bc568303a,WSe2,Ru,interstitial,int3,6.362276234999994,49,187,441
2621,3841,2492997f10d8f86d7f0c4827b603824e,SnS2,Lu,adsorbate,ads2,-2.885079685000002,28,187,331
2622,3842,b7b222d07b38cd56fe89d279000cb023,MoSe2,O,interstitial,int3,2.5358946150000183,49,187,441
2623,3844,d0bb9efbf132b8c8e936c752dec890f7,NbS2,Y,adsorbate,ads0,-0.0072085499999978,28,187,331
2624,3847,89c99a89889f444cc09940e3e0e9b564,WTe2,Cl,adsorbate,ads2,-0.0745871700000053,28,187,331
2625,3851,6ee8d9c5837f07d66fc2bc9b029f1b8a,NbSe2,In,interstitial,int4,4.704603869999991,28,187,331
2626,3852,bb47ff264c0284d872031cd7b230e7b9,NbS2,Re,adsorbate,ads0,9.517350729999984,28,187,331
2627,3853,b8da14729548f138d8e7aa535ec39c8f,MoS2,B,interstitial,int3,3.964169647499968,49,187,441
2628,3854,ca309104463cb73269cab71c53ddfcfa,SnS2,Mg,adsorbate,ads0,0.7001005949999923,28,187,331
2629,3855,b156d659324d6049d7b195ee5ed80e33,NbSe2,Mn,interstitial,int3,1.4285145124999958,28,187,331
2630,3857,e62068d0a7beb71fe99efab17392fb06,NbS2,Pd,interstitial,int1,10.829695985,28,187,331
2631,3858,c9b08079c6cdf934ffc097aca540eaea,SnS2,Ge,adsorbate,ads1,0.070488465000003,28,187,331
2632,3859,34590a4b7a509aa72d721f1a4b446347,NbS2,Ca,interstitial,int0,6.0248681075000095,28,187,331
2633,3860,8d0a117b8ea188c7a039660451fa209c,NbSe2,N,interstitial,int4,1.5962815499999916,28,187,331
2634,3861,7136c2b4b5e1b98343cc9adbef1a9b08,NbSe2,Ti,interstitial,int3,2.1276806150000063,28,187,331
2635,3862,3626e5e5577ca3a1664ac2322cfc71da,WS2,N,adsorbate,ads1,5.408868240000008,49,187,441
2636,3864,74d2cb42d59dfb42b60265550e8c4e9b,SnS2,Fe,interstitial,int4,1.8776864699999989,28,187,331
2637,3865,85ba0daa042d79d7f6a9c9f0a6b52edc,MoS2,Cr,adsorbate,ads0,3.4784152250000013,49,187,441
2638,3866,da64079cf122497deacac2a65d09ecac,MoSe2,Be,adsorbate,ads2,2.9519635549999808,49,187,441
2639,3867,8520679ba27dbc7b0ba4c83263ee3697,NbS2,Nb,interstitial,int2,6.077467779999986,28,187,331
2640,3868,5005dc516730cbd3fb4c3987a433b633,MoSe2,Lu,interstitial,int3,6.311238694999991,49,187,441
2641,3869,f5824825fd114ccce8538fa193efc1d7,WTe2,Ru,adsorbate,ads2,4.949533064999995,28,187,331
2642,3870,ba8bd0a6d9b507ed399f20f8eff36f77,WTe2,H,interstitial,int3,0.6781877875000095,28,187,331
2643,3871,d717d44984fc1b7d016550a278fa1f37,WS2,Cl,adsorbate,ads0,0.7055645399999788,49,187,441
2644,3873,756b02b6cf30467e4a0febfa2b000276,MoSe2,S,adsorbate,ads2,1.8938358999999767,49,187,441
2645,3875,a5b66f0c2a7756e18ec24745f0b2a2c8,SnS2,Li,interstitial,int3,1.3608205599999943,28,187,331
2646,3877,2347b44129a81c5a811f9eee29441886,MoS2,Nb,interstitial,int4,7.327203069999975,49,187,441
2647,3878,cd0d3ad7b9049036cb21def86d00bcf4,NbSe2,Os,interstitial,int3,2.7587456399999915,28,187,331
2648,3879,bf9298e05486a74ed3ef3cd335927a5d,NbS2,Br,interstitial,int3,17.225409596249992,28,187,331
2649,3880,12a33cd8b3db584726781154bc29e629,MoSe2,N,interstitial,int2,5.534487329999997,49,187,441
2650,3883,2c2b2058944be1e611f59b5a4c7dfc67,MoTe2,Zr,adsorbate,ads0,5.507213175000002,28,187,331
2651,3884,e77aca0e1332069f8d77a1f83e05646f,MoSe2,Hf,adsorbate,ads2,5.182892150000012,49,187,441
2652,3885,e83fe6f5a85c9b11b713ae80450ff9ba,WSe2,K,interstitial,int2,12.631143879999998,49,187,441
2653,3887,6ea08983913798c0541f18a058400c43,MoTe2,C,interstitial,int0,2.5340202275000205,28,187,331
2654,3888,32ba4fde07b5c82ef3c4f044be1dc822,WS2,O,adsorbate,ads0,-0.3376173350000045,49,187,441
2655,3889,ae8f799e057656a4a53c685251279de1,WSe2,Mg,interstitial,int0,6.3596124849999685,49,187,441
2656,3890,55f00e279b69a8433e0942243c6b7224,WSe2,Ge,interstitial,int1,12.483038134999951,49,187,441
2657,3891,8f81bdae57af03dae8bb7421ac86f6ff,MoTe2,Cu,adsorbate,ads0,2.850635162500018,28,187,331
2658,3892,526e114e3cca0b3b54c1357204dc384a,MoS2,Cs,adsorbate,ads1,-0.6743726049999962,49,187,441
2659,3893,d86206bae75527447c04a29e83b319c1,WSe2,Ni,interstitial,int3,3.739949194999978,49,187,441
2660,3894,d6a8d38bab750f090a7012cbca21bfef,MoSe2,Li,adsorbate,ads2,0.4711479499999893,49,187,441
2661,3896,8655d3666d34cc7d615943d72fdc34c8,MoS2,C,interstitial,int2,7.928639437499966,49,187,441
2662,3897,2458f8ad94353f86cbfc1192e6ab5e87,WTe2,Al,interstitial,int2,5.835338012500018,28,187,331
2663,3898,eaddc1dba8127784078fa50f26985694,WSe2,V,adsorbate,ads2,4.38601088999995,49,187,441
2664,3899,b635866320163c320736d611596196c5,MoTe2,Sc,interstitial,int2,5.123899245000022,28,187,331
2665,3901,da40da70384f58ea7c972d61d43d825a,SnS2,Ta,adsorbate,ads1,2.668642439999994,28,187,331
2666,3902,5c8ea668759489c1774d0dfb5742a861,MoS2,Se,interstitial,int3,9.881170243333294,49,187,441
2667,3904,a46b90aa650ffbe72ccd9bacd2178c29,MoSe2,Ru,interstitial,int2,17.763410474999972,49,187,441
2668,3905,2f153fa55d7f5bbf18cd1fe280e93fea,SnS2,H,interstitial,int4,1.953542237500004,28,187,331
2669,3907,f85ae3e8d4200443ed64a82448e5f44b,WTe2,Be,interstitial,int2,4.07679166500002,28,187,331
2670,3908,43ae607a91ed1808e284163e4e224e5c,NbSe2,Lu,interstitial,int4,3.7834259949999938,28,187,331
2671,3909,fbbcb6e608e9381c44e2d754c2de5aa8,MoS2,Zn,interstitial,int2,19.06549070999997,49,187,441
2672,3912,721e803d85f33e745e4c5ff322fbd444,MoSe2,Ti,interstitial,int4,2.817923334999964,49,187,441
2673,3913,a7f8f48b92448ef868d17d284d6ae09e,MoS2,Y,adsorbate,ads1,2.5832969199999845,49,187,441
2674,3914,ccc1d84e7871f03bdab7d50f6360b864,WS2,Li,interstitial,int0,5.10668413000002,49,187,441
2675,3916,b277e5ed2059d7e4538b4d6aa1359a25,MoSe2,Mn,interstitial,int4,3.1092809525000096,49,187,441
2676,3917,3caa791805651e34773dead3f5dbffca,MoS2,Tc,interstitial,int3,7.479477735000002,49,187,441
2677,3919,e6aedb116d42713f735b68132dc440b3,MoSe2,Rh,adsorbate,ads2,3.69468089999998,49,187,441
2678,3920,b30a283096e7d00c5afd7a229006404c,WTe2,Mg,adsorbate,ads1,1.4125415449999936,28,187,331
2679,3922,42af2212587d3c3217c8e268363e8b91,NbS2,B,interstitial,int2,2.0117144675000103,28,187,331
2680,3924,62132ba3a26438bc822383ee8286ea45,WTe2,Ni,adsorbate,ads2,2.6753935650000056,28,187,331
2681,3925,917fba6074e4ad06bb82683329a1bbc6,WTe2,Ge,adsorbate,ads0,2.7464584350000143,28,187,331
2682,3926,de8b7d46314352ab192388d2b49f412a,MoSe2,Cl,interstitial,int2,9.561832879999963,49,187,441
2683,3927,81bfbaeb0b3a76ff30d9409e4438d8d7,WS2,Ta,adsorbate,ads2,6.876635930000014,49,187,441
2684,3928,a51ed99369e397a1dcf5ca1238af264f,MoTe2,K,interstitial,int4,8.282039130000017,28,187,331
2685,3930,71659162d858949eb09148f6b0892637,WTe2,O,interstitial,int0,-1.2904515249999804,28,187,331
2686,3931,44c6c42ed8be099bcecc6767df69dc2f,NbSe2,Fe,adsorbate,ads2,1.6695344300000112,28,187,331
2687,3934,8f990c500a841ba9eef83a800414dde2,Mo2CO2,S,adsorbate,ads0,1.099743939999974,81,164,441
2688,3935,c5c47cdcd67f241fbe6a19bcd39b9779,Nb2CO2,Hf,adsorbate,ads2,5.936845359999976,81,164,441
2689,3937,3f4e19868ef8111e807ff3ff796a3212,As2,Mn,interstitial,int1,1.728324572500009,19,164,331
2690,3940,23d0a6a1035e787aeb1081565f955309,BiITe,Re,interstitial,int1,5.5395787200000015,28,156,331
2691,3941,7fb619e52a166c3f16de301c4c11c33f,As2,Ti,interstitial,int1,1.9552087150000013,19,164,331
2692,3942,253a729fd0298cd70a7e42eb25759c18,As2,O,adsorbate,ads0,-1.0686945449999996,19,164,331
2693,3948,7dc513befbc5d43de83d53dd18e83bd5,Nb4C3,C,interstitial,int1,4.588115797499837,113,164,441
2694,3949,f02a583e7b60f0fac5885d59baff13d5,Nb4C3,Mo,adsorbate,ads2,6.103872839999955,113,164,441
2695,3951,a77d945ca726ffefe3c52297674a2aee,Bi2I6,Xe,interstitial,int3,1.8655754000000109,33,162,221
2696,3952,4e02c79ca8b503d5731430e797b41027,Mo2CO2,N,interstitial,int0,2.947791199999932,81,164,441
2697,3953,9fe9e836eec605cc4c2c72579b33ca0d,Nb2CO2,Ta,interstitial,int0,17.374714930000028,81,164,441
2698,3954,cccb8b0c750db7c0970c8652db4c9a87,Nb2CO2,Be,adsorbate,ads1,3.51848242500002,81,164,441
2699,3957,64bbebfde1b2f72e2072971d0ca38a72,C2H2,B,interstitial,int0,12.010392287500023,65,164,441
2700,3959,db5535bbede7c24d717b22104d07b23c,BiITe,Br,adsorbate,ads1,-1.1094771637499972,28,156,331
2701,3961,8961f60cce5e0a0ef182270f4d48245d,Mo2CO2,Ti,interstitial,int0,8.562115625000022,81,164,441
2702,3965,65be210a5ca16f08f051253375c9017f,Nb4C3,Mn,adsorbate,ads0,1.656964402499861,113,164,441
2703,3969,d39216bf5a1b8480f77e37eb560ecb8d,Mo2CO2,Mn,interstitial,int0,3.14075670249998,81,164,441
2704,3971,3fdd92f90585310bc0401b0515fdfffc,As2,I,adsorbate,ads1,-0.0330376149999918,19,164,331
2705,3979,6be44089933d86c4447257c44b09e41e,Nb2CO2,Al,adsorbate,ads1,0.6855610824999299,81,164,441
2706,3981,7b5f2aa970ccb1441d1ac8e6c2606c03,BiITe,Tl,adsorbate,ads3,-0.4509414249999999,28,156,331
2707,3985,9b359e67325882f76a8bdb2f4f756587,C2H2,Y,adsorbate,ads1,4.0643552500000375,65,164,441
2708,3987,a1fc48b03aa966522ab6b89f3adcbc2d,BiITe,Ag,interstitial,int3,0.0898311575000021,28,156,331
2709,3994,f71e2e95f13cae813cffdd2239d79403,Nb2CO2,Rh,adsorbate,ads2,3.8952269499999934,81,164,441
2710,3997,74add4fd32e2a2f876e8ca48887f7450,Bi2I6,K,adsorbate,ads0,-2.657810099999991,33,162,221
2711,4001,95f879110219e3c68d96a6ea4bc54c1f,Nb4C3,Y,adsorbate,ads1,0.3538121399999774,113,164,441
2712,4002,2f018fa68e734c25c1ed0df2f8e81272,As2,Sr,adsorbate,ads2,-0.6576904224999949,19,164,331
2713,4007,618e55c2d05f61bf9f0be9c2083fee3a,Mo2CO2,I,interstitial,int0,18.761271484999945,81,164,441
2714,4008,797bb5156cd81a1480b689802bf8e970,As2,Fe,adsorbate,ads0,3.997247839999998,19,164,331
2715,4011,76dd63e287be551065692c4e91b97dd2,Mo2CO2,Fe,adsorbate,ads1,1.6643641099999922,81,164,441
2716,4012,b95b96e47559223b290eb7772d49777f,Nb4C3,Cd,adsorbate,ads1,0.0026400300000112,113,164,441
2717,4021,84c653c67ead337abb91b49cb4558b80,Nb4C3,B,interstitial,int0,4.729840867499799,113,164,441
2718,4025,918ecbb3e8185ed3d81e1372673e3403,As2,N,adsorbate,ads1,1.6685578100000011,19,164,331
2719,4028,8693450a151110c51bb23a1cd91b4bd1,Mo2CO2,O,interstitial,int1,-2.3026038650000373,81,164,441
2720,4030,75d13b7653ff1026dd3f43db4fc900d0,As2,S,interstitial,int1,2.722608639999996,19,164,331
2721,4031,808ab3a6e71b865eece99b9ed63d06d2,As2,Xe,adsorbate,ads2,0.132185160000005,19,164,331
2722,4037,9e9f9ea24153a77c890ee8618cbcbeee,Nb2CO2,Li,adsorbate,ads1,-1.5523410800000748,81,164,441
2723,4039,76d48ae892d7d01c20c68df4ca3cdd05,C2H2,C,interstitial,int1,7.533836067500045,65,164,441
2724,4045,e3f5e1bb9ed3d9795f4015e6fbd452d4,Nb4C3,Si,adsorbate,ads2,-0.2198298050001295,113,164,441
2725,4049,4081d4160a040bc30dd939e8b845c510,As2,Rb,adsorbate,ads2,-0.7495217849999904,19,164,331
2726,4051,cd149b622102e0cc6b8ca282a49b73ba,As2,K,adsorbate,ads0,-0.2569820699999912,19,164,331
2727,4054,9fcc080ffd88d4c172c426062c6b6a62,Nb4C3,Tl,adsorbate,ads2,-0.1273593449999772,113,164,441
2728,4057,551784a631fa419b8be516edb3e077d1,C2H2,F,interstitial,int0,14.288159682500002,65,164,441
2729,4058,187e64100a2b1b534353ef897519fccc,BiITe,Lu,adsorbate,ads5,1.787051935,28,156,331
2730,4061,646652b2db0742f95169624d5ea86724,C2H2,Bi,adsorbate,ads1,2.5269936616666686,65,164,441
2731,4064,eb6e0372637fa8bfbc2848a96131c38f,Mo2CO2,Ag,adsorbate,ads2,1.2272093775000044,81,164,441
2732,4066,f5f4230bd135c6aa7ee349ca5faebd92,C2H2,Ag,adsorbate,ads2,2.4134927575000247,65,164,441
2733,4069,db96cf05837cc8b84424163c9da86542,Mo2CO2,Re,adsorbate,ads0,6.510206310000008,81,164,441
2734,4070,9b1aa43fa877dbbc01a286244739c30f,C2H2,Re,adsorbate,ads0,7.775239290000008,65,164,441
2735,4076,b51e146d0f697f95b48e3fa11a7f2dc1,BiITe,Mo,adsorbate,ads3,3.045264190000001,28,156,331
2736,4078,441db9ce810c05da325ef75e582823bc,Nb4C3,Nb,interstitial,ads2,2.1763368300000043,113,164,441
2737,4081,b7cc647e0dbcd4d5615c4dd227a1bd6d,Nb2CO2,Zn,interstitial,int0,9.631363690000024,81,164,441
2738,4087,c0dbc301914b0c23ff4411ac09f29a99,Nb4C3,Pd,adsorbate,ads1,-0.1658943550001206,113,164,441
2739,4091,a8cc21744d79278afcf09c040c106f6a,Nb4C3,Br,adsorbate,ads0,-2.2088307037500354,113,164,441
2740,4100,3a6519a2ff98eb231cdbdc6073d7d58c,Nb2CO2,Cu,adsorbate,ads1,2.059901282500013,81,164,441
2741,4105,2fe247f5ecd6a9460dfe2e4a12166f5b,Bi2I6,Re,interstitial,int0,5.87081036,33,162,221
2742,4107,538159b9f3246a90659d668f90bd75f2,Nb4C3,F,interstitial,int0,4.869595362499914,113,164,441
2743,4113,c57277183222bee2194616a4796b49b3,Mo2CO2,V,adsorbate,ads1,0.9990110199999958,81,164,441
2744,4114,341cc21e54fc8194a3cff9a9ae6bdcdd,Nb2CO2,Cr,adsorbate,ads2,2.053118874999948,81,164,441
2745,4115,ad4c48eb023134ddb9a6e683c0ed7dc3,Nb2CO2,Ba,adsorbate,ads2,-2.9289594699999806,81,164,441
2746,4122,fd954adac7858769ca899c82011c4cde,Nb2CO2,Cs,adsorbate,ads0,-2.3111133849999645,81,164,441
2747,4124,95b6786212aca0673117cd6b3606fe38,Nb2CO2,Xe,adsorbate,ads0,0.0769583399999609,81,164,441
2748,4125,2cfe5b3017e71a68be0de3687db90f37,As2,Lu,interstitial,int1,2.2978580450000043,19,164,331
2749,4126,3604ed71e042782d0b02ffc64ea87e37,Nb4C3,V,adsorbate,ads1,1.8215260299999567,113,164,441
2750,4129,d20a2a4f9d8fe074f601d3bfc5cc675e,C2H2,Li,adsorbate,ads2,1.5920087800000158,65,164,441
2751,4131,cb603fc8b07167ada4d6c4a9b580e61e,As2,Hg,adsorbate,ads1,0.0985987650000046,19,164,331
2752,4132,adc5b214f149f034697e64bd6064662b,Nb4C3,Li,interstitial,int2,6.239473499999975,113,164,441
2753,4133,91596f048c8805e408b93da650f09e3f,Mo2CO2,Li,adsorbate,ads2,-2.168610470000032,81,164,441
2754,4136,63f6b943128408eeb966e11e0fab972b,Mo2CO2,F,interstitial,int0,4.1187256224999285,81,164,441
2755,4145,f477aa97859519cba57147f1587a3c32,Nb2CO2,H,interstitial,int0,2.281301807500002,81,164,441
2756,4148,a9a257d854114874240ea1276084610d,Mo2CO2,Hg,adsorbate,ads0,0.17243673499999,81,164,441
2757,4150,97601b50e66be8721927c7a0b091290d,C2H2,Hg,adsorbate,ads0,0.1587010249999983,65,164,441
2758,4158,cf55ac8d41279904e7898c9bb856f35f,Nb2CO2,Fe,adsorbate,ads2,2.4680196799999248,81,164,441
2759,4162,b1259702c87f2665b00e5de5d7bb40c5,As2,Ir,adsorbate,ads0,4.773800752500003,19,164,331
2760,4164,a56215825b97edb74888d4242f5da6c3,C2H2,Cl,adsorbate,int2,0.6394485899999962,65,164,441
2761,4165,c2cddbfe58b4f637a53fb8e597441715,Nb2CO2,Sr,adsorbate,ads0,-1.3363002025000397,81,164,441
2762,4166,e288cd9e57a9bb36d17bbd25782f6e71,Nb4C3,Cl,adsorbate,ads2,-3.257401130000096,113,164,441
2763,4172,636b812517ec9135ea61219e554c69f1,Bi2I6,Rh,interstitial,int1,2.501321770000004,33,162,221
2764,4175,22117d822901d8228e4a986de86bd868,C2H2,Ir,adsorbate,ads1,6.870254612500029,65,164,441
2765,4178,254c27ca4ddc6320b7bcbc4dff8c2b70,Nb4C3,Ru,adsorbate,ads1,1.1521541449998534,113,164,441
2766,4183,98dfca80499c902fbf14f3eb0cb58600,As2,Pt,adsorbate,ads1,0.8918151375000036,19,164,331
2767,4186,37986dc7d81f123251d393c92b889a9f,Mo2CO2,Rh,adsorbate,ads1,3.712633540000013,81,164,441
2768,4188,554302846a1ef711829dbf963a8fa4d6,C2H2,Rh,adsorbate,ads1,5.166165420000027,65,164,441
2769,4195,69790447a732cd2e452a19569368ffbc,Nb2CO2,S,adsorbate,ads2,1.6848270600000097,81,164,441
2770,4197,4b6c590bb92bb68a356253600e695f97,C2H2,Pt,adsorbate,ads0,4.912897767500013,65,164,441
2771,4199,b55d40ed8841b46df405f99afe3a8e84,C2H2,Al,adsorbate,ads2,3.3278641625000205,65,164,441
2772,4203,78c61e9cea2afd90313e3f7ed1cca252,Mo2CO2,Pt,adsorbate,ads0,4.078405077500023,81,164,441
2773,4205,7b80f2ff34f7e9ef92bc1e515a1aeef4,Bi2I6,Lu,adsorbate,ads0,3.2641591050000107,33,162,221
2774,4206,f83115e420afece2f3da0be36466c918,Nb4C3,Be,interstitial,int2,5.522090744999918,113,164,441
2775,4209,30fc19fbb633a7088c0ae4ca2257b7cb,Mo2CO2,Be,adsorbate,ads2,-2.3788023450000364,81,164,441
2776,4211,a2f58e7dd8b195e6a2177c0bffdf9154,C2H2,Be,adsorbate,ads2,3.7013503449999976,65,164,441
2777,4214,e4fb624ae38a32781e53b3626f6d9347,As2,F,adsorbate,ads1,-0.6027229674999939,19,164,331
2778,4216,d7cb250951d337d5bedb2a0d4ff051c9,As2,Ge,interstitial,int1,3.579020595000009,19,164,331
2779,4219,5283678bf1aced1c6502a606ca60f664,As2,Hf,adsorbate,ads0,4.853161130000002,19,164,331
2780,4222,c5c0f103873379d872e24b3e728e59aa,C2H2,Hf,adsorbate,ads1,6.344009859999997,65,164,441
2781,4224,3266c47a94218b387d7479d14c3ca336,C2H2,Mg,adsorbate,int1,12.592606305000016,65,164,441
2782,4226,129d40c72da6b8dc6521d5690ad082dd,Mo2CO2,Hf,adsorbate,ads1,5.133994219999948,81,164,441
2783,4228,e23b871ee06f256fa55dae32488ac5e9,Nb4C3,Mg,adsorbate,ads1,0.2863250549999181,113,164,441
2784,4229,8655d2045382d26b7ae816098957a6af,Mo2CO2,Ge,interstitial,int0,11.15663047499998,81,164,441
2785,4233,2f6c000c1676174a75b3ed575e6ec2a5,C2H2,Ni,adsorbate,int2,15.220364995000038,65,164,441
2786,4234,75ffe3618fd059c8039919b2acc9838a,Nb4C3,Ni,adsorbate,ads2,0.4006683949998244,113,164,441
2787,4235,bfebc10a7eb645070522e986ce600885,C2H2,V,adsorbate,ads1,5.244796429999992,65,164,441
2788,4236,c7d7407e1f046a9443ef156a079b746e,Bi2I6,Y,interstitial,int0,-0.3490158399999892,33,162,221
2789,4242,cf08ed56ad0a4dcb91dc7f6dd5ded9f8,Nb4C3,As,adsorbate,ads0,-0.7956120950001582,113,164,441
2790,4243,51c61c4e8ce2011e5cb5920f60845db0,As2,Ba,adsorbate,ads0,0.7460326000000072,19,164,331
2791,4244,5a50c810f57e26a2cff79b02c7e4234d,As2,Cr,adsorbate,ads0,3.2610847150000044,19,164,331
2792,4251,f594d2dfb26ca7972b519d021cbf6caa,As2,C,adsorbate,ads0,5.417448117499998,19,164,331
2793,4252,2c23006bb7cc55b4ec5faefbf316b4a6,C2H2,N,interstitial,int0,16.557512770000027,65,164,441
2794,4254,3dc798f4634dcb68da99ff03b076fc2b,As2,Cs,adsorbate,ads2,-0.9361978050000004,19,164,331
