host,dopant,dopant_Z,dopant_period,defecttype,n_sites,true_best_site,n_tied_true_best_sites,predicted_best_site,exact_site_correct,top2_eligible,true_best_in_predicted_top2,uniform_exact_expectation,uniform_top2_expectation,screening_regret_eV,exact_gain_over_uniform,top2_gain_over_uniform
MoSe2,Br,35,4,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,C,6,2,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
MoSe2,C,6,2,interstitial,5,int3,1,int4,0,1,1,0.2,0.4,0.00024783000003436584,-0.2,0.6
MoSe2,Ca,20,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Cd,48,5,adsorbate,3,ads1,1,ads0,0,1,1,0.3333333333333333,0.6666666666666667,0.021977090000007138,-0.3333333333333333,0.33333333333333326
MoSe2,Cd,48,5,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,Cl,17,3,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Cl,17,3,interstitial,3,int4,1,int4,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Co,27,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Co,27,4,interstitial,4,int3,1,int3,1,1,1,0.25,0.5,0.0,0.75,0.5
MoSe2,Cr,24,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Cr,24,4,interstitial,3,int3,1,int3,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Cs,55,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Cs,55,6,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
MoSe2,Cu,29,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Cu,29,4,interstitial,2,int3,1,int3,1,0,,0.5,,0.0,0.5,
MoSe2,F,9,2,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
MoSe2,F,9,2,interstitial,5,int0,1,int3,0,1,1,0.2,0.4,0.0005893599999922117,-0.2,0.6
MoSe2,Fe,26,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Fe,26,4,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,Ga,31,4,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.13734429999999564,-0.3333333333333333,0.33333333333333326
MoSe2,Ga,31,4,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,Ge,32,4,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,H,1,1,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
MoSe2,H,1,1,interstitial,6,int0,1,int3,0,1,0,0.16666666666666666,0.33333333333333337,0.000212550000014744,-0.16666666666666666,-0.33333333333333337
MoSe2,Hf,72,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Hg,80,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,I,53,5,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Ir,77,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Ir,77,6,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,K,19,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Li,3,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Li,3,2,interstitial,4,int0,1,int3,0,1,0,0.25,0.5,0.025376579999999205,-0.25,-0.5
MoSe2,Lu,71,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Lu,71,6,interstitial,2,int3,1,int3,1,0,,0.5,,0.0,0.5,
MoSe2,Mg,12,3,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Mg,12,3,interstitial,2,int3,1,int3,1,0,,0.5,,0.0,0.5,
MoSe2,Mn,25,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Mn,25,4,interstitial,2,int3,1,int4,0,0,,0.5,,0.00023609999999507636,-0.5,
MoSe2,N,7,2,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
MoSe2,N,7,2,interstitial,6,int4,1,int4,1,1,1,0.16666666666666666,0.33333333333333337,0.0,0.8333333333333334,0.6666666666666666
MoSe2,Na,11,3,interstitial,2,int3,1,int0,0,0,,0.5,,0.01931446999998432,-0.5,
MoSe2,Nb,41,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Ni,28,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Ni,28,4,interstitial,2,int3,1,int3,1,0,,0.5,,0.0,0.5,
MoSe2,O,8,2,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,O,8,2,interstitial,4,int0,1,int4,0,1,1,0.25,0.5,0.0005065800000352838,-0.25,0.5
MoSe2,Os,76,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,P,15,3,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,P,15,3,interstitial,3,int3,1,int3,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Pd,46,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Pd,46,5,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,Pt,78,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Pt,78,6,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,Rb,37,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Re,75,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Rh,45,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Ru,44,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Ru,44,5,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,S,16,3,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,S,16,3,interstitial,3,int3,1,int3,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Sb,51,5,adsorbate,3,ads2,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.02198411000000533,-0.3333333333333333,-0.6666666666666667
MoSe2,Sc,21,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Sc,21,4,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,Si,14,3,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Si,14,3,interstitial,2,int3,1,int3,1,0,,0.5,,0.0,0.5,
MoSe2,Sn,50,5,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Sr,38,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Ta,73,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Tc,43,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Tc,43,5,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,Te,52,5,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Ti,22,4,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
MoSe2,Ti,22,4,interstitial,3,int4,1,int4,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Tl,81,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.045129780000024766,-0.3333333333333333,0.33333333333333326
MoSe2,Tl,81,6,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,V,23,4,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.6455844300000422,-0.3333333333333333,0.33333333333333326
MoSe2,V,23,4,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoSe2,W,74,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Xe,54,5,adsorbate,3,ads0,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.019424179999987197,-0.3333333333333333,-0.6666666666666667
MoSe2,Y,39,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoSe2,Zn,30,4,adsorbate,3,ads1,1,ads2,0,1,0,0.3333333333333333,0.6666666666666667,0.010387780000030489,-0.3333333333333333,-0.6666666666666667
MoSe2,Zr,40,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Ag,47,5,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.03927416999999833,-0.3333333333333333,0.33333333333333326
MoTe2,Al,13,3,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Al,13,3,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,As,33,4,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Au,79,6,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.12585705000000758,-0.3333333333333333,0.33333333333333326
MoTe2,B,5,2,adsorbate,4,ads1,1,ads2,0,1,1,0.25,0.5,0.6302568300000075,-0.25,0.5
MoTe2,B,5,2,interstitial,3,int4,1,int4,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Ba,56,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Be,4,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Be,4,2,interstitial,4,int0,1,int4,0,1,1,0.25,0.5,0.03359156999999868,-0.25,0.5
MoTe2,Br,35,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Br,35,4,interstitial,3,int4,1,int2,0,1,1,0.3333333333333333,0.6666666666666667,0.7692615299999943,-0.3333333333333333,0.33333333333333326
MoTe2,C,6,2,adsorbate,2,ads0,1,ads2,0,0,,0.5,,0.3465178499999979,-0.5,
MoTe2,C,6,2,interstitial,5,int4,1,int4,1,1,1,0.2,0.4,0.0,0.8,0.6
MoTe2,Ca,20,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Ca,20,4,interstitial,2,int4,1,int0,0,0,,0.5,,0.08530020999998467,-0.5,
MoTe2,Cd,48,5,adsorbate,3,ads1,1,ads2,0,1,0,0.3333333333333333,0.6666666666666667,0.011975969999980407,-0.3333333333333333,-0.6666666666666667
MoTe2,Cl,17,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Cl,17,3,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,Co,27,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Co,27,4,interstitial,3,int4,1,int4,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Cr,24,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Cr,24,4,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,Cs,55,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.033374919999999975,-0.3333333333333333,0.33333333333333326
MoTe2,Cu,29,4,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.11578276000000187,-0.3333333333333333,0.33333333333333326
MoTe2,Cu,29,4,interstitial,3,int4,1,int4,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,F,9,2,interstitial,4,int4,1,int4,1,1,1,0.25,0.5,0.0,0.75,0.5
MoTe2,Fe,26,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Fe,26,4,interstitial,3,int4,1,int4,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Ga,31,4,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,Ge,32,4,adsorbate,3,ads0,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.11646349000000056,-0.3333333333333333,-0.6666666666666667
MoTe2,H,1,1,interstitial,7,int4,1,int4,1,1,1,0.14285714285714285,0.2857142857142857,0.0,0.8571428571428572,0.7142857142857143
MoTe2,Hf,72,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Hf,72,6,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
MoTe2,Hg,80,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
MoTe2,I,53,5,adsorbate,3,ads2,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.18769159999999369,-0.3333333333333333,-0.6666666666666667
MoTe2,Ir,77,6,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
MoTe2,Ir,77,6,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,K,19,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,K,19,4,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,Li,3,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Li,3,2,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
MoTe2,Lu,71,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.20845350000001917,-0.3333333333333333,0.33333333333333326
MoTe2,Mg,12,3,adsorbate,3,ads1,1,ads0,0,1,1,0.3333333333333333,0.6666666666666667,0.12111984000000575,-0.3333333333333333,0.33333333333333326
MoTe2,Mg,12,3,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,Mn,25,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Mn,25,4,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,N,7,2,adsorbate,4,ads1,1,ads1,1,1,1,0.25,0.5,0.0,0.75,0.5
MoTe2,N,7,2,interstitial,3,int4,1,int4,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Nb,41,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Ni,28,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
MoTe2,Ni,28,4,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,O,8,2,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,O,8,2,interstitial,4,int4,1,int4,1,1,1,0.25,0.5,0.0,0.75,0.5
MoTe2,Os,76,6,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
MoTe2,Os,76,6,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,P,15,3,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,P,15,3,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,Pb,82,6,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Pd,46,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
MoTe2,Pt,78,6,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
MoTe2,Rb,37,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Re,75,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Rh,45,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
MoTe2,Rh,45,5,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,Ru,44,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,S,16,3,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
MoTe2,S,16,3,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,Sb,51,5,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Sb,51,5,interstitial,2,int4,1,int0,0,0,,0.5,,2.7508565699999963,-0.5,
MoTe2,Sc,21,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Sc,21,4,interstitial,3,int4,1,int4,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Se,34,4,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Si,14,3,adsorbate,3,ads0,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.3192336099999973,-0.3333333333333333,0.33333333333333326
MoTe2,Si,14,3,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,Sn,50,5,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Sr,38,5,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.10845936999999128,-0.3333333333333333,0.33333333333333326
MoTe2,Ta,73,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Tc,43,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Ti,22,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,V,23,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
MoTe2,W,74,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,W,74,6,interstitial,2,int4,1,int4,1,0,,0.5,,0.0,0.5,
MoTe2,Xe,54,5,adsorbate,3,ads1,1,ads0,0,1,0,0.3333333333333333,0.6666666666666667,0.0021419299999933944,-0.3333333333333333,-0.6666666666666667
MoTe2,Y,39,5,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.30620199000000525,-0.3333333333333333,0.33333333333333326
MoTe2,Zn,30,4,interstitial,3,int4,1,int4,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
MoTe2,Zr,40,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Ag,47,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Al,13,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,As,33,4,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Au,79,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.08420710999996528,-0.3333333333333333,0.33333333333333326
Nb2CO2,B,5,2,adsorbate,2,ads0,1,ads2,0,0,,0.5,,2.6404808799999278,-0.5,
Nb2CO2,B,5,2,interstitial,2,int0,1,int1,0,0,,0.5,,1.4585951300000488,-0.5,
Nb2CO2,Ba,56,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Be,4,2,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Be,4,2,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
Nb2CO2,Br,35,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Ca,20,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Cd,48,5,adsorbate,3,ads0,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.03036650000001373,-0.3333333333333333,0.33333333333333326
Nb2CO2,Cl,17,3,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Co,27,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Cr,24,4,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.12294729000006965,-0.3333333333333333,0.33333333333333326
Nb2CO2,Cr,24,4,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Nb2CO2,Cs,55,6,adsorbate,3,ads2,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.04449881000004963,-0.3333333333333333,-0.6666666666666667
Nb2CO2,Cu,29,4,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.0058351100000213485,-0.3333333333333333,0.33333333333333326
Nb2CO2,F,9,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,F,9,2,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Nb2CO2,Fe,26,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Ga,31,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,H,1,1,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
Nb2CO2,H,1,1,interstitial,3,ads2,1,int1,0,1,1,0.3333333333333333,0.6666666666666667,0.16717486000004533,-0.3333333333333333,0.33333333333333326
Nb2CO2,Hf,72,6,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
Nb2CO2,Hg,80,6,adsorbate,3,ads0,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.0433742300000404,-0.3333333333333333,-0.6666666666666667
Nb2CO2,I,53,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Ir,77,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Nb2CO2,K,19,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Li,3,2,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Nb2CO2,Li,3,2,interstitial,2,int1,1,int0,0,0,,0.5,,0.1911596400000235,-0.5,
Nb2CO2,Lu,71,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
